LeadID,city,ConvertedDate,Closed Date,Stage,Stage
00Q4wx1231Q4WDt,Fanning Springs city,5-Dec-20,18-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Charlotte Park,17-Jul-21,6-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Starke city,4-Jun-21,23-Dec-21,Canceled,
00Q4wx1231Q4WDt,Lemon Grove,15-Jun-21,30-Oct-21,Canceled,
00Q4wx1231Q4WDt,Lazy Lake village,15-Jun-21,24-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Pine Island Center,1-Feb-21,22-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Belleair Shore town,18-May-21,4-Oct-21,Visit,
00Q4wx1231Q4WDt,Westwood Lakes,2-Feb-21,30-Nov-21,Visit,
00Q4wx1231Q4WDt,Homosassa Springs,5-Apr-21,7-Oct-21,Quote,
00Q4wx1231Q4WDt,Haverhill town,28-Aug-21,5-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Whiskey Creek,16-Mar-21,15-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,East Lake,6-May-21,30-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Crystal Lake,28-Jul-21,20-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Butler Beach,28-Mar-21,10-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Nobleton,21-Aug-21,7-Dec-21,Visit,
00Q4wx1231Q4WDt,Lower Grand Lagoon,12-Dec-20,4-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Crooked Lake Park,27-Jan-21,23-Dec-21,Canceled,
00Q4wx1231Q4WDt,Buckingham,9-Mar-21,7-Nov-21,Quote,
00Q4wx1231Q4WDt,Lake Hamilton town,22-Mar-21,4-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Key Vista,4-Jan-21,30-Sep-21,Quote,
00Q4wx1231Q4WDt,Juno Ridge,14-Aug-21,15-Oct-21,Canceled,
00Q4wx1231Q4WDt,Kendall West,1-Feb-21,14-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Cape Coral city,30-Mar-21,28-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Boulevard Gardens,2-Feb-21,16-Oct-21,Visit,
00Q4wx1231Q4WDt,Cedar Grove,6-Dec-20,2-Nov-21,Visit,
00Q4wx1231Q4WDt,Bloomingdale,23-Apr-21,16-Dec-21,Quote,
00Q4wx1231Q4WDt,Wacissa,13-Jul-21,25-Nov-21,Quote,
00Q4wx1231Q4WDt,Memphis,17-Feb-21,14-Oct-21,Canceled,
00Q4wx1231Q4WDt,Zephyrhills West,29-Apr-21,11-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Beverly Beach town,17-Aug-21,5-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Golf village,8-May-21,11-Nov-21,Quote,
00Q4wx1231Q4WDt,North Bay Village city,6-Mar-21,27-Nov-21,Quote,
00Q4wx1231Q4WDt,Punta Gorda city,23-Jun-21,22-Oct-21,Canceled,
00Q4wx1231Q4WDt,Horizon West,18-May-21,28-Sep-21,Visit,
00Q4wx1231Q4WDt,Westgate,2-Jan-21,18-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Lauderhill city,22-Jun-21,10-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Surfside town,24-Feb-21,28-Oct-21,Canceled,
00Q4wx1231Q4WDt,Chumuckla,16-May-21,4-Sep-21,Quote,
00Q4wx1231Q4WDt,Washington Park,9-Feb-21,15-Sep-21,Quote,
00Q4wx1231Q4WDt,Page Park,20-Jun-21,14-Oct-21,Quote,
00Q4wx1231Q4WDt,Tarpon Springs city,13-Aug-21,27-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Odessa,12-Aug-21,1-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palm Valley,5-Jul-21,12-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,North River Shores,10-Mar-21,14-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Howey-in-the-Hills town,29-Dec-20,4-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Feather Sound,20-Mar-21,29-Nov-21,Canceled,
00Q4wx1231Q4WDt,Rotonda,29-Jan-21,27-Oct-21,Visit,
00Q4wx1231Q4WDt,North Miami city,21-Mar-21,2-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Goodland,21-Jun-21,6-Sep-21,Visit,
00Q4wx1231Q4WDt,East Palatka,24-Jan-21,25-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Auburndale city,5-Mar-21,30-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Apopka city,12-Jul-21,16-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Rio,13-Dec-20,29-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Grand Ridge town,17-Jun-21,22-Sep-21,Visit,
00Q4wx1231Q4WDt,Tequesta village,5-Mar-21,14-Nov-21,Visit,
00Q4wx1231Q4WDt,Fern Park,26-Aug-21,30-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Bowling Green city,14-May-21,24-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Everglades city,5-Apr-21,14-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Key Largo,1-May-21,27-Sep-21,Canceled,
00Q4wx1231Q4WDt,Hobe Sound,8-Apr-21,27-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Solana,27-Jan-21,26-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Clermont city,1-Feb-21,31-Dec-21,Quote,
00Q4wx1231Q4WDt,Babson Park,4-Mar-21,20-Dec-21,Quote,
00Q4wx1231Q4WDt,Loughman,17-Aug-21,6-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,DeLand city,22-Feb-21,29-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Oak Ridge,14-Jan-21,22-Dec-21,Closed Won,
00Q4wx1231Q4WDt,"Islamorada, Village of Islands village",25-Mar-21,5-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Inwood,27-Mar-21,12-Nov-21,Quote,
00Q4wx1231Q4WDt,Harlem Heights,22-Feb-21,30-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Kenwood Estates,9-Mar-21,31-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Raleigh,15-Jul-21,23-Dec-21,Canceled,
00Q4wx1231Q4WDt,Melbourne city,21-Apr-21,13-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Atlantis city,29-Jun-21,13-Dec-21,Canceled,
00Q4wx1231Q4WDt,Fort Green,23-Apr-21,8-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Perry city,12-May-21,1-Jan-22,Closed Lost,
00Q4wx1231Q4WDt,Palm Shores town,22-Aug-21,11-Nov-21,Quote,
00Q4wx1231Q4WDt,Fruitville,6-Feb-21,11-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Three Lakes,25-Jun-21,13-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Palm Springs North,11-Jun-21,29-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Gateway,14-Aug-21,13-Nov-21,Visit,
00Q4wx1231Q4WDt,Cinco Bayou town,24-Jun-21,12-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Cypress Lake,26-Jan-21,20-Sep-21,Quote,
00Q4wx1231Q4WDt,Bokeelia,16-Jun-21,23-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Bay Lake city,28-Aug-21,24-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Port Richey city,20-Jul-21,10-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,#REF!,27-Dec-20,10-Dec-21,Visit,
00Q4wx1231Q4WDt,Gulfport city,25-Aug-21,27-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Southeast Arcadia,27-May-21,23-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Connerton,28-Feb-21,23-Dec-21,Quote,
00Q4wx1231Q4WDt,Oakleaf Plantation,30-May-21,18-Sep-21,Quote,
00Q4wx1231Q4WDt,Alafaya,3-Apr-21,11-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Heathrow,9-Feb-21,6-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Plantation Island,20-Jan-21,21-Dec-21,Visit,
00Q4wx1231Q4WDt,Clewiston city,11-Jan-21,4-Nov-21,Canceled,
00Q4wx1231Q4WDt,Jensen Beach,15-Jul-21,23-Nov-21,Visit,
00Q4wx1231Q4WDt,Four Corners,15-May-21,10-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Nassau Village-Ratliff,15-Jan-21,28-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Bay Harbor Islands town,24-Aug-21,15-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Milton city,2-Jun-21,13-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Blountstown city,14-Jul-21,5-Oct-21,Visit,
00Q4wx1231Q4WDt,Pine Ridge,4-Aug-21,12-Oct-21,Quote,
00Q4wx1231Q4WDt,Cortez,6-Jan-21,26-Dec-21,Canceled,
00Q4wx1231Q4WDt,Sarasota Springs,12-Dec-20,24-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,East Lake-Orient Park,14-Jul-21,7-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Archer city,15-Mar-21,15-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Westchase,5-May-21,24-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,West Perrine,11-Dec-20,20-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Sunny Isles Beach city,5-Jan-21,18-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Fort Green,16-Feb-21,5-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Greenacres city,24-Feb-21,6-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Loxahatchee Groves town,26-Aug-21,14-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Campbell,8-Dec-20,15-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Astor,2-Feb-21,5-Sep-21,Canceled,
00Q4wx1231Q4WDt,Ebro town,25-Feb-21,14-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Wellington village,26-Dec-20,18-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Hill 'n Dale,13-Jan-21,20-Dec-21,Canceled,
00Q4wx1231Q4WDt,Tampa city,25-Feb-21,21-Dec-21,Canceled,
00Q4wx1231Q4WDt,Hosford,17-Jul-21,14-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Charlotte Harbor,18-Jan-21,7-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Mount Plymouth,17-Dec-20,20-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Flagler Beach city,4-Jun-21,26-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,West Pensacola,18-Jun-21,22-Nov-21,Quote,
00Q4wx1231Q4WDt,Waldo city,10-Jul-21,22-Dec-21,Visit,
00Q4wx1231Q4WDt,Trilby,28-Mar-21,23-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Canal Point,16-Mar-21,20-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Port Orange city,3-Apr-21,3-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Islandia city,31-May-21,16-Dec-21,Quote,
00Q4wx1231Q4WDt,Holmes Beach city,1-Apr-21,21-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,St. Leo town,28-Jul-21,7-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Estero,2-May-21,31-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,East Palatka,12-Feb-21,21-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Bowling Green city,10-Aug-21,27-Sep-21,Canceled,
00Q4wx1231Q4WDt,Jupiter Inlet Colony town,28-May-21,5-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Jennings town,14-Aug-21,16-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Horizon West,4-Jan-21,27-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Blountstown city,9-Dec-20,1-Oct-21,Visit,
00Q4wx1231Q4WDt,Alva,8-May-21,11-Oct-21,Canceled,
00Q4wx1231Q4WDt,Pahokee city,2-Aug-21,26-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Point Baker,16-Apr-21,19-Nov-21,Canceled,
00Q4wx1231Q4WDt,Miami city,3-Mar-21,17-Nov-21,Visit,
00Q4wx1231Q4WDt,New Port Richey city,9-May-21,27-Oct-21,Quote,
00Q4wx1231Q4WDt,Harbour Heights,10-Jul-21,29-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Tampa city,8-Feb-21,4-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Samoset,10-Mar-21,24-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Hill 'n Dale,29-Jan-21,6-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Indian Rocks Beach city,16-May-21,24-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Punta Gorda city,1-Feb-21,8-Nov-21,Canceled,
00Q4wx1231Q4WDt,Manasota Key,22-Feb-21,30-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,East Bronson,31-Jan-21,27-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Rockledge city,16-Mar-21,4-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Key West city,3-Jul-21,13-Sep-21,Visit,
00Q4wx1231Q4WDt,Oak Ridge,18-May-21,3-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Fisher Island,7-Jan-21,29-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Lockhart,16-Mar-21,1-Jan-22,Scheduling Visit,
00Q4wx1231Q4WDt,Pine Hills,8-Jul-21,15-Sep-21,Visit,
00Q4wx1231Q4WDt,Alachua city,21-May-21,7-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Havana town,17-Jan-21,20-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Jupiter Inlet Colony town,11-Jan-21,12-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Hosford,28-Mar-21,14-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Gretna city,9-Aug-21,8-Nov-21,Quote,
00Q4wx1231Q4WDt,Pine Lakes,8-Jan-21,22-Nov-21,Canceled,
00Q4wx1231Q4WDt,Largo city,27-Jan-21,8-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Ellenton,9-Jan-21,14-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Lochmoor Waterway Estates,15-Jul-21,9-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Manatee Road,5-Jun-21,1-Sep-21,Canceled,
00Q4wx1231Q4WDt,Coral Terrace,8-Feb-21,29-Nov-21,Canceled,
00Q4wx1231Q4WDt,Poinciana,13-May-21,21-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Woodville,15-Jan-21,22-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,West DeLand,31-Jul-21,11-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Islandia city,16-Jul-21,17-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Eatonville town,23-Apr-21,6-Sep-21,Visit,
00Q4wx1231Q4WDt,Gateway,15-May-21,19-Oct-21,Visit,
00Q4wx1231Q4WDt,Cortez,19-Jan-21,3-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Gun Club Estates,24-Jun-21,16-Dec-21,Visit,
00Q4wx1231Q4WDt,Lake Belvedere Estates,7-Mar-21,26-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Miami Beach city,23-Jun-21,12-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Haines City city,4-Mar-21,3-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,North Bay Village city,4-Jan-21,26-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Ridge Manor,17-Jul-21,4-Dec-21,Visit,
00Q4wx1231Q4WDt,Winter Park city,7-May-21,15-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Beacon Square,24-Jul-21,1-Nov-21,Canceled,
00Q4wx1231Q4WDt,Wildwood city,3-Mar-21,26-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Indian Harbour Beach city,30-Jul-21,7-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Feather Sound,20-Aug-21,28-Nov-21,Visit,
00Q4wx1231Q4WDt,Okeechobee city,20-Dec-20,4-Oct-21,Visit,
00Q4wx1231Q4WDt,Alachua city,9-Mar-21,7-Nov-21,Visit,
00Q4wx1231Q4WDt,Perry city,16-Feb-21,14-Oct-21,Quote,
00Q4wx1231Q4WDt,Bay Pines,11-May-21,12-Sep-21,Canceled,
00Q4wx1231Q4WDt,Indian River Estates,19-Jan-21,16-Nov-21,Quote,
00Q4wx1231Q4WDt,Tequesta village,19-Mar-21,11-Dec-21,Visit,
00Q4wx1231Q4WDt,South Miami city,3-Mar-21,25-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Crestview city,21-Mar-21,1-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Penney Farms town,11-Dec-20,18-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,North Palm Beach village,26-Jul-21,21-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Niceville city,19-Jul-21,26-Nov-21,Quote,
00Q4wx1231Q4WDt,Bal Harbour village,28-Aug-21,26-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Edgewood city,11-Jul-21,29-Oct-21,Visit,
00Q4wx1231Q4WDt,North Miami city,6-May-21,4-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Pompano Beach city,5-Feb-21,22-Dec-21,Quote,
00Q4wx1231Q4WDt,Tequesta village,16-May-21,11-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,South Patrick Shores,9-Apr-21,6-Nov-21,Canceled,
00Q4wx1231Q4WDt,Miami Shores village,9-Feb-21,17-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Conway,8-Aug-21,28-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Tequesta village,5-Jun-21,13-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Tangerine,19-May-21,17-Dec-21,Canceled,
00Q4wx1231Q4WDt,Loxahatchee Groves town,22-May-21,26-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Brookridge,10-May-21,3-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Floridatown,24-Dec-20,8-Oct-21,Canceled,
00Q4wx1231Q4WDt,Grenelefe,1-Feb-21,3-Nov-21,Visit,
00Q4wx1231Q4WDt,South Gate Ridge,20-Dec-20,27-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Citrus Hills,23-May-21,28-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Highland Park village,15-Dec-20,18-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Kendale Lakes,6-Dec-20,20-Nov-21,Quote,
00Q4wx1231Q4WDt,Lakeland Highlands,4-Aug-21,28-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Broadview Park,25-Dec-20,27-Sep-21,Visit,
00Q4wx1231Q4WDt,Eagle Lake city,8-Jan-21,19-Dec-21,Quote,
00Q4wx1231Q4WDt,Quail Ridge,29-Aug-21,5-Sep-21,Canceled,
00Q4wx1231Q4WDt,Welaka town,5-Jul-21,8-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Southwest Ranches town,25-Jan-21,13-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Bal Harbour village,29-Jun-21,12-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Sunset,2-Jul-21,20-Sep-21,Canceled,
00Q4wx1231Q4WDt,Cabana Colony,8-Jun-21,14-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Clermont city,13-Jan-21,4-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Crystal River city,10-Apr-21,24-Sep-21,Quote,
00Q4wx1231Q4WDt,Orlando city,16-Feb-21,14-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Sebastian city,22-Dec-20,20-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Fish Hawk,30-May-21,3-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,Yankeetown town,8-Mar-21,16-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Fort Meade city,28-May-21,21-Dec-21,Canceled,
00Q4wx1231Q4WDt,Cinco Bayou town,26-Dec-20,4-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Roeville,1-May-21,14-Dec-21,Visit,
00Q4wx1231Q4WDt,Fellsmere city,16-Jan-21,29-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Clewiston city,23-Jan-21,30-Oct-21,Quote,
00Q4wx1231Q4WDt,Pine Air,7-Jun-21,4-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Crestview city,31-May-21,2-Oct-21,Visit,
00Q4wx1231Q4WDt,Osprey,16-May-21,15-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Cinco Bayou town,20-Aug-21,11-Dec-21,Canceled,
00Q4wx1231Q4WDt,Pembroke Pines city,13-May-21,12-Dec-21,Visit,
00Q4wx1231Q4WDt,Goldenrod,4-Aug-21,12-Dec-21,Canceled,
00Q4wx1231Q4WDt,Everglades city,6-Dec-20,9-Nov-21,Scheduling Visit,
00Q4wx1231Q4WDt,Avalon,22-Feb-21,9-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Ponce Inlet town,16-May-21,13-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Eastpoint,11-Aug-21,27-Sep-21,Visit,
00Q4wx1231Q4WDt,Iona,24-Jun-21,23-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Cypress Lake,6-Apr-21,19-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Key West city,20-Feb-21,5-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Munson,12-Jul-21,11-Nov-21,Visit,
00Q4wx1231Q4WDt,Fort Lauderdale city,6-Jul-21,25-Nov-21,Closed Lost,
00Q4wx1231Q4WDt,Micanopy town,11-Dec-20,30-Dec-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Lehigh Acres,5-Apr-21,4-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Hillsboro Pines,24-Jun-21,18-Oct-21,Canceled,
00Q4wx1231Q4WDt,Juno Beach town,25-Dec-20,11-Dec-21,Closed Won,
00Q4wx1231Q4WDt,Marathon city,18-Feb-21,29-Nov-21,Visit,
00Q4wx1231Q4WDt,Sorrento,7-May-21,15-Oct-21,Quote,
00Q4wx1231Q4WDt,Holiday,16-Jul-21,1-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Waldo city,26-Apr-21,8-Dec-21,Visit,
00Q4wx1231Q4WDt,Palatka city,8-Apr-21,24-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Montura,19-May-21,6-Dec-21,Quote,
00Q4wx1231Q4WDt,Polk City town,12-Apr-21,15-Dec-21,Canceled,
00Q4wx1231Q4WDt,South Beach,24-Feb-21,17-Oct-21,Canceled,
00Q4wx1231Q4WDt,Williamsburg,26-Dec-20,22-Dec-21,Closed Won,
00Q4wx1231Q4WDt,South Venice,21-Jun-21,27-Dec-21,Scheduling Visit,
00Q4wx1231Q4WDt,Groveland city,1-Apr-21,19-Dec-21,Quote,
00Q4wx1231Q4WDt,Hobe Sound,11-Dec-20,20-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Citrus Hills,26-Mar-21,24-Nov-21,Visit,
00Q4wx1231Q4WDt,Apopka city,19-Feb-21,19-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Indian Rocks Beach city,17-Jan-21,10-Oct-21,Quote,
00Q4wx1231Q4WDt,Sunrise city,30-Jun-21,31-Oct-21,Scheduling Visit,
00Q4wx1231Q4WDt,Lake Placid town,26-Aug-21,10-Dec-21,Canceled,
00Q4wx1231Q4WDt,Heathrow,18-Jun-21,22-Sep-21,Quote,
00Q4wx1231Q4WDt,Tyndall AFB,5-Jan-21,17-Oct-21,Visit,
00Q4wx1231Q4WDt,Belleair Beach city,1-Feb-21,13-Sep-21,Canceled,
00Q4wx1231Q4WDt,Ferndale,1-Feb-21,3-Oct-21,Canceled,
00Q4wx1231Q4WDt,Estero,2-May-21,15-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Glencoe,31-Mar-21,1-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Sun City Center,31-May-21,20-Sep-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Fort Myers Beach town,16-Aug-21,31-Dec-21,Quote,
00Q4wx1231Q4WDt,Wallace,27-Jun-21,13-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Glenvar Heights,20-Aug-21,8-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Fort Myers Beach town,21-Mar-21,25-Nov-21,Visit,
00Q4wx1231Q4WDt,Homeland,25-Jun-21,11-Sep-21,Canceled,
00Q4wx1231Q4WDt,Bristol city,4-Mar-21,4-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Palm Shores town,28-Aug-21,15-Sep-21,Quote,
00Q4wx1231Q4WDt,Gulf Breeze city,6-Feb-21,5-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Loughman,2-Jul-21,30-Dec-21,Quote,
00Q4wx1231Q4WDt,Buenaventura Lakes,12-May-21,24-Oct-21,Closed Lost,
00Q4wx1231Q4WDt,The Acreage,7-Feb-21,21-Nov-21,Quote,
00Q4wx1231Q4WDt,Keystone Heights city,22-May-21,5-Nov-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Lakewood Park,29-Jul-21,15-Oct-21,Canceled,
00Q4wx1231Q4WDt,Havana town,21-Jun-21,5-Oct-21,Engineering/Quoting,
00Q4wx1231Q4WDt,Springhill,14-Dec-20,20-Dec-21,Closed Lost,
00Q4wx1231Q4WDt,Coleman city,23-Mar-21,5-Nov-21,Quote,
00Q4wx1231Q4WDt,South Pasadena city,31-May-21,24-Sep-21,Canceled,
00Q4wx1231Q4WDt,Melbourne Village town,6-Feb-21,7-Sep-21,Closed Won,
00Q4wx1231Q4WDt,Eglin AFB,8-Dec-20,26-Sep-21,Scheduling Visit,
00Q4wx1231Q4WDt,Yeehaw Junction,21-Apr-21,14-Sep-21,Visit,
00Q4wx1231Q4WDt,Jensen Beach,22-Jan-21,3-Sep-21,Quote,
00Q4wx1231Q4WDt,Campbell,9-May-21,5-Oct-21,Quote,
00Q4wx1231Q4WDt,Matlacha Isles-Matlacha Shores,29-Apr-21,4-Dec-21,Visit,
00Q4wx1231Q4WDt,Virginia Gardens village,23-Mar-21,6-Nov-21,Closed Won,
00Q4wx1231Q4WDt,Lisbon,8-Apr-21,29-Dec-21,Visit,
00Q4wx1231Q4WDt,Bokeelia,24-Aug-21,19-Dec-21,Visit,
00Q4wx1231Q4WDt,Indian Harbour Beach city,26-Feb-21,7-Sep-21,Closed Lost,
00Q4wx1231Q4WDt,Waukeenah,12-Mar-21,4-Oct-21,Closed Won,
00Q4wx1231Q4WDt,Key Biscayne village,17-Mar-21,1-Oct-21,Canceled,
00Q4wx1231Q4WDt,Miami Gardens city,6-May-21,5-Nov-21,Engineering/Quoting,
